,prescriber_st,POPESTIMATE2019,class,year_month,trx,qty,DDD,DDDper100k,TRXper100k
6733,TX,28986794,Aminoglycosides,201911,1373.6522,49765.4355,13400.950698055,46.23,4.74
6734,TX,28986794,Aminoglycosides,201912,1220.2959,41915.2789,9382.3105770928,32.37,4.21
6735,TX,28986794,Broad-spectrum Penicillins,201901,782378.7318,49516343.3843,7019582.205219509,24216.48,2699.09
6736,TX,28986794,Broad-spectrum Penicillins,201902,765081.009,53949085.601900004,6884934.331134865,23751.97,2639.41
6737,TX,28986794,Broad-spectrum Penicillins,201903,732466.0584,47646328.6881,6550367.467446048,22597.76,2526.9
6738,TX,28986794,Broad-spectrum Penicillins,201904,681921.1881,44384517.9999,6077559.790998877,20966.65,2352.52
6739,TX,28986794,Broad-spectrum Penicillins,201905,625631.3698,39271749.2543,5562329.900846883,19189.19,2158.33
6740,TX,28986794,Broad-spectrum Penicillins,201906,502600.6651,28686289.3425,4433233.238236487,15293.98,1733.9
6741,TX,28986794,Broad-spectrum Penicillins,201907,481290.2224,25454704.3247,4231448.218699184,14597.85,1660.38
6742,TX,28986794,Broad-spectrum Penicillins,201908,514816.6223,29530958.5682,4501083.477228333,15528.05,1776.04
6743,TX,28986794,Broad-spectrum Penicillins,201909,611680.2457,39408129.7522,5402028.764134167,18636.17,2110.2
6744,TX,28986794,Broad-spectrum Penicillins,201910,665929.0534,44434833.7135,5867560.521293334,20242.19,2297.35
6745,TX,28986794,Broad-spectrum Penicillins,201911,767902.3005,56490868.891100004,6841452.575412335,23601.96,2649.15
6746,TX,28986794,Broad-spectrum Penicillins,201912,816103.5251,55774972.0737,7344814.028924028,25338.48,2815.43
6747,TX,28986794,Carbapenems,201901,35.7218,521.5947,293.9950333333333,1.01,0.12
6748,TX,28986794,Carbapenems,201902,47.8762,605.7411,300.0640833333333,1.04,0.17
6749,TX,28986794,Carbapenems,201903,50.0192,742.4214000000001,451.5131,1.56,0.17
6750,TX,28986794,Carbapenems,201904,40.4099,1061.0071,424.20591866666666,1.46,0.14
6751,TX,28986794,Carbapenems,201905,44.0638,845.2723,438.2702333333333,1.51,0.15
6752,TX,28986794,Carbapenems,201906,47.5474,941.0576,498.7253666666667,1.72,0.16
6753,TX,28986794,Carbapenems,201907,39.3446,893.9941,355.4551416666667,1.23,0.14
6754,TX,28986794,Carbapenems,201908,43.0036,616.6179,320.3165666666667,1.11,0.15
6755,TX,28986794,Carbapenems,201909,50.0728,1013.7222,435.31973999999997,1.5,0.17
6756,TX,28986794,Carbapenems,201910,21.1694,252.4587,126.40305,0.44,0.07
6757,TX,28986794,Carbapenems,201911,34.0094,514.3628,268.85360000000003,0.93,0.12
6758,TX,28986794,Carbapenems,201912,28.6784,466.1111,238.88296666666668,0.82,0.1
6759,TX,28986794,Cephalosporins,201901,325937.6527,13715684.0782,2473062.28464777,8531.69,1124.43
6760,TX,28986794,Cephalosporins,201902,310755.2345,13824705.1024,2325966.4542657402,8024.23,1072.06
6761,TX,28986794,Cephalosporins,201903,311044.4807,13392780.8858,2305437.2676653,7953.41,1073.06
6762,TX,28986794,Cephalosporins,201904,302273.801,13284288.2557,2214506.077972652,7639.71,1042.8
6763,TX,28986794,Cephalosporins,201905,288829.652,12698566.6225,2099299.1449529203,7242.26,996.42
6764,TX,28986794,Cephalosporins,201906,249065.7331,10591256.1136,1781555.3256917712,6146.09,859.24
6765,TX,28986794,Cephalosporins,201907,250457.4867,10469947.3193,1781652.22026547,6146.43,864.04
6766,TX,28986794,Cephalosporins,201908,255588.5781,10817242.6359,1817765.610830661,6271.01,881.74
6767,TX,28986794,Cephalosporins,201909,282332.5739,12430115.6095,2034744.5100604135,7019.56,974.0
6768,TX,28986794,Cephalosporins,201910,302282.9616,13484902.5502,2162935.395489473,7461.8,1042.83
6769,TX,28986794,Cephalosporins,201911,320289.28010000003,14630466.4853,2318094.82932189,7997.07,1104.95
6770,TX,28986794,Cephalosporins,201912,344199.4342,14982883.7078,2555056.3080125446,8814.55,1187.44
6771,TX,28986794,Glycopeptides,201901,2051.954,167556.2191,15601.471236720598,53.82,7.08
6772,TX,28986794,Glycopeptides,201902,2022.6003,174556.6758,17275.736783564174,59.6,6.98
6773,TX,28986794,Glycopeptides,201903,2420.8176,212155.26009999998,18656.506124476393,64.36,8.35
6774,TX,28986794,Glycopeptides,201904,2331.6428,214685.69509999998,19033.179011454926,65.66,8.04
6775,TX,28986794,Glycopeptides,201905,2346.9153,174613.4794,14857.205116300614,51.26,8.1
6776,TX,28986794,Glycopeptides,201906,2265.5197,194389.1695,17161.774317184274,59.21,7.82
6777,TX,28986794,Glycopeptides,201907,2417.8565,201044.4572,17590.48709826956,60.68,8.34
6778,TX,28986794,Glycopeptides,201908,2468.7422,197832.6772,16382.057637016127,56.52,8.52
6779,TX,28986794,Glycopeptides,201909,2183.0728,168355.2218,13904.250317076774,47.97,7.53
6780,TX,28986794,Glycopeptides,201910,2270.3325,171701.5137,14012.605172186037,48.34,7.83
6781,TX,28986794,Glycopeptides,201911,2070.5825,163676.8367,13828.375915638058,47.71,7.14
6782,TX,28986794,Glycopeptides,201912,2405.5328,217202.1392,19305.544262781474,66.6,8.3
6783,TX,28986794,Lipopeptides,201901,21.775299999999998,473.85159999999996,846.1629543304,2.92,0.08
6784,TX,28986794,Lipopeptides,201902,15.756,371.5639,663.5066703174,2.29,0.05
6785,TX,28986794,Lipopeptides,201903,15.4483,351.7482,628.1216852148,2.17,0.05
6786,TX,28986794,Lipopeptides,201904,5.1679,117.19650000000001,209.27943080100002,0.72,0.02
6787,TX,28986794,Lipopeptides,201905,5.1236,101.1601,180.64300681140003,0.62,0.02
6788,TX,28986794,Lipopeptides,201906,4.6597,67.117,113.9989839452,0.39,0.02
6789,TX,28986794,Lipopeptides,201907,5.0809999999999995,96.9593,173.14157944020002,0.6,0.02
6790,TX,28986794,Lipopeptides,201908,4.999100000000001,175.98579999999998,314.2603068612,1.08,0.02
6791,TX,28986794,Lipopeptides,201910,0.9676,7.7408,9.676,0.03,0.0
6792,TX,28986794,Lipopeptides,201911,1.9938,57.6912,103.01998351680001,0.36,0.01
6793,TX,28986794,Macrolides,201901,509197.2481,7896547.7307,2966654.1527347774,10234.5,1756.65
6794,TX,28986794,Macrolides,201902,469063.6786,7632213.8906000005,2714493.862911262,9364.59,1618.2
6795,TX,28986794,Macrolides,201903,444968.6035,7450864.6286,2618890.5877829045,9034.77,1535.07
6796,TX,28986794,Macrolides,201904,399429.4324,7187878.3241,2378974.206485978,8207.1,1377.97
6797,TX,28986794,Macrolides,201905,366209.9087,7047274.7023,2207753.0537732737,7616.41,1263.37
6798,TX,28986794,Macrolides,201906,294355.1488,6091382.4342,1806784.579470567,6233.13,1015.48
6799,TX,28986794,Macrolides,201907,280561.7675,6128538.2148,1760837.5472520108,6074.62,967.9
6800,TX,28986794,Macrolides,201908,291882.8596,6246962.6183,1797495.3546669036,6201.08,1006.95
6801,TX,28986794,Macrolides,201909,358664.0756,6797595.1985,2129611.1922854916,7346.83,1237.34
6802,TX,28986794,Macrolides,201910,390994.9537,7239757.635,2310868.8110296624,7972.14,1348.87
6803,TX,28986794,Macrolides,201911,452495.1342,7543845.7623,2597255.516492143,8960.13,1561.04
6804,TX,28986794,Macrolides,201912,519359.7256,7919679.7783,2995268.1997778243,10333.22,1791.71
6805,TX,28986794,Monobactams,201902,1.0543,14.7602,3.69005,0.01,0.0
6806,TX,28986794,Monobactams,201904,1.1048,22.096,5.524,0.02,0.0
6807,TX,28986794,Monobactams,201905,1.17,32.76,10.918907999999998,0.04,0.0
6808,TX,28986794,Monobactams,201907,1.023,20.46,10.23,0.04,0.0
6809,TX,28986794,Narrow-spectrum Penicillins,201901,23842.8875,1066712.0078,152875.646580524,527.4,82.25
6810,TX,28986794,Narrow-spectrum Penicillins,201902,23048.3568,1061824.4895,146545.70145,505.56,79.51
6811,TX,28986794,Narrow-spectrum Penicillins,201903,23233.6388,1034523.9436,147794.55685,509.87,80.15
6812,TX,28986794,Narrow-spectrum Penicillins,201904,22236.0533,1001379.3368,144103.862175,497.14,76.71
6813,TX,28986794,Narrow-spectrum Penicillins,201905,21748.0935,966530.6028,140607.300175,485.07,75.03
6814,TX,28986794,Narrow-spectrum Penicillins,201906,19454.2238,814203.5487,126795.564075,437.43,67.11
6815,TX,28986794,Narrow-spectrum Penicillins,201907,20303.2315,821832.1663,133256.99115,459.72,70.04
6816,TX,28986794,Narrow-spectrum Penicillins,201908,20397.6459,858932.1875,133807.343175,461.61,70.37
6817,TX,28986794,Narrow-spectrum Penicillins,201909,19168.118,841246.0038,124286.2828,428.77,66.13
6818,TX,28986794,Narrow-spectrum Penicillins,201910,21146.9126,945529.2734,135995.0978,469.16,72.95
6819,TX,28986794,Narrow-spectrum Penicillins,201911,20555.5232,948499.9932,130611.5250375,450.59,70.91
6820,TX,28986794,Narrow-spectrum Penicillins,201912,21781.7162,994459.9061,137881.090925,475.67,75.14
6821,TX,28986794,Others,201901,720.4699,117965.5438,9024.508826373378,31.13,2.49
6822,TX,28986794,Others,201902,714.3471,116643.4245,8762.907570164807,30.23,2.46
6823,TX,28986794,Others,201903,691.1971,113512.3686,8438.439564483282,29.11,2.38
6824,TX,28986794,Others,201904,713.8171,113422.993,8724.262402831977,30.1,2.46
6825,TX,28986794,Others,201905,713.0572,119096.6073,8969.916920163652,30.94,2.46
6826,TX,28986794,Others,201906,758.9236,122356.1415,9431.590740560187,32.54,2.62
6827,TX,28986794,Others,201907,809.6357,139174.1255,10421.640456741274,35.95,2.79
6828,TX,28986794,Others,201908,954.3457999999999,139864.5661,11401.385005123737,39.33,3.29
6829,TX,28986794,Others,201909,849.9888,141671.0347,10293.864971638512,35.51,2.93
6830,TX,28986794,Others,201910,851.1558,136519.6644,10638.5012990203,36.7,2.94
6831,TX,28986794,Others,201911,775.9024000000001,135105.3902,10212.452770427026,35.23,2.68
6832,TX,28986794,Others,201912,775.6106,141532.4532,10498.978845816311,36.22,2.68
6833,TX,28986794,Oxazolidinones,201901,1121.9433,25510.7186,10793.9261072716,37.24,3.87
6834,TX,28986794,Oxazolidinones,201902,1128.9851,33481.6976,10906.98446812982,37.63,3.89
6835,TX,28986794,Oxazolidinones,201903,1257.6501,45224.1187,12397.6076802433,42.77,4.34
6836,TX,28986794,Oxazolidinones,201904,1229.3006,39913.1119,11679.46357506198,40.29,4.24
6837,TX,28986794,Oxazolidinones,201905,1388.7397,39490.409700000004,13267.7442206825,45.77,4.79
6838,TX,28986794,Oxazolidinones,201906,1273.5173,27951.7477,12448.42730667412,42.95,4.39
6839,TX,28986794,Oxazolidinones,201907,1513.0476,36686.0076,15232.07616156874,52.55,5.22
6840,TX,28986794,Oxazolidinones,201908,1542.5829,36425.1705,15370.55846099918,53.03,5.32
6841,TX,28986794,Oxazolidinones,201909,1451.2103,32770.1516,14011.5069096176,48.34,5.01
6842,TX,28986794,Oxazolidinones,201910,1628.0689,39853.5711,15805.45471502632,54.53,5.62
6843,TX,28986794,Oxazolidinones,201911,1419.0155,45654.7289,13862.4530205395,47.82,4.9
6844,TX,28986794,Oxazolidinones,201912,1379.4917,38541.4101,13903.30921373128,47.96,4.76
6845,TX,28986794,Polymyxins,201901,19.869699999999998,837.5078000000001,837.5078000000001,2.89,0.07
6846,TX,28986794,Polymyxins,201902,14.114799999999999,590.5743,590.5743,2.04,0.05
6847,TX,28986794,Polymyxins,201903,17.5676,852.2242,852.2242,2.94,0.06
6848,TX,28986794,Polymyxins,201904,8.068900000000001,201.8475,201.8475,0.7,0.03
6849,TX,28986794,Polymyxins,201905,8.2573,481.7194,481.7194,1.66,0.03
6850,TX,28986794,Polymyxins,201906,9.276,465.0473,465.0473,1.6,0.03
6851,TX,28986794,Polymyxins,201907,10.7464,628.5626,628.5626,2.17,0.04
6852,TX,28986794,Polymyxins,201908,12.319799999999999,456.2172,456.2172,1.57,0.04
6853,TX,28986794,Polymyxins,201909,13.9927,714.9102,714.9102,2.47,0.05
6854,TX,28986794,Polymyxins,201910,12.066,532.069,532.069,1.84,0.04
6855,TX,28986794,Polymyxins,201911,11.7393,632.6376,632.6376,2.18,0.04
6856,TX,28986794,Polymyxins,201912,10.4876,486.2398,486.2398,1.68,0.04
6857,TX,28986794,Quinolones,201901,180492.76380000002,2382831.7384,1543885.444245,5326.17,622.67
6858,TX,28986794,Quinolones,201902,157773.2846,2094198.5823000001,1338000.53084,4615.9,544.29
6859,TX,28986794,Quinolones,201903,163013.2581,2180899.8095,1380478.02071,4762.44,562.37
6860,TX,28986794,Quinolones,201904,157962.6162,2139710.5552,1330984.634295,4591.69,544.95
6861,TX,28986794,Quinolones,201905,158747.679,2189647.2143,1335439.38151,4607.06,547.66
6862,TX,28986794,Quinolones,201906,146027.3565,2026144.9555,1215048.14566,4191.73,503.77
6863,TX,28986794,Quinolones,201907,153013.6302,2150269.3585,1271793.685005,4387.49,527.87
6864,TX,28986794,Quinolones,201908,150299.8722,2115337.1212,1251400.942915,4317.14,518.51
6865,TX,28986794,Quinolones,201909,146232.8872,2028672.8043,1224896.590065,4225.71,504.48
6866,TX,28986794,Quinolones,201910,155531.7106,2137982.1886,1304726.3693600001,4501.11,536.56
6867,TX,28986794,Quinolones,201911,145768.65840000001,1960687.1024,1230655.20051,4245.57,502.88
6868,TX,28986794,Quinolones,201912,159986.77360000001,2118679.6371,1367425.501115,4717.41,551.93
6869,TX,28986794,Tetracyclines,201901,180088.2704,5642057.5434,4492337.070776646,15497.87,621.28
6870,TX,28986794,Tetracyclines,201902,161036.6759,5042059.4406,4018696.162055212,13863.89,555.55
6871,TX,28986794,Tetracyclines,201903,171484.3085,5415516.899,4299669.799739499,14833.2,591.59
6872,TX,28986794,Tetracyclines,201904,166522.3438,5332093.9805,4210207.936673698,14524.57,574.48
6873,TX,28986794,Tetracyclines,201905,166389.8426,5360030.1794,4207013.429407881,14513.55,574.02
6874,TX,28986794,Tetracyclines,201906,149566.6323,4894456.8001,3828320.3224352566,13207.12,515.98
6875,TX,28986794,Tetracyclines,201907,156117.0999,5136007.6708,4014899.641316383,13850.79,538.58
6876,TX,28986794,Tetracyclines,201908,157914.6308,5232963.9253,4076426.1542015993,14063.05,544.78
6877,TX,28986794,Tetracyclines,201909,154700.7201,4943475.6546,3914312.7733519725,13503.78,533.69
6878,TX,28986794,Tetracyclines,201910,168405.3611,5348948.9007,4258537.237506388,14691.3,580.97
6879,TX,28986794,Tetracyclines,201911,165414.0757,5120977.5974,4106531.0143851484,14166.9,570.65
6880,TX,28986794,Tetracyclines,201912,188489.7603,5687409.8731,4609754.285385481,15902.95,650.26
6881,TX,28986794,Trimethoprim and combinations,201901,132126.9839,4583499.3691,4958642.276787488,17106.56,455.82
6882,TX,28986794,Trimethoprim and combinations,201902,120148.7248,4207088.988,4468180.08088147,15414.54,414.49
6883,TX,28986794,Trimethoprim and combinations,201903,128514.94380000001,4448702.9681,4784217.549888981,16504.82,443.36
6884,TX,28986794,Trimethoprim and combinations,201904,131319.621,4632110.1282,4869938.392977301,16800.54,453.03
6885,TX,28986794,Trimethoprim and combinations,201905,135517.1108,4848394.6348,5009392.290780898,17281.64,467.51
6886,TX,28986794,Trimethoprim and combinations,201906,128114.8353,4513412.8988,4725406.170983844,16301.93,441.98
6887,TX,28986794,Trimethoprim and combinations,201907,139083.001,4812608.627,5100735.356615126,17596.76,479.82
6888,TX,28986794,Trimethoprim and combinations,201908,138887.6186,4835800.3557,5098691.800844275,17589.71,479.14
6889,TX,28986794,Trimethoprim and combinations,201909,131343.0344,4683305.7811,4807012.215260295,16583.46,453.11
6890,TX,28986794,Trimethoprim and combinations,201910,136044.9547,4784864.5971,4992823.935604188,17224.48,469.33
6891,TX,28986794,Trimethoprim and combinations,201911,118513.9497,4201787.7345,4377788.457662856,15102.7,408.85
6892,TX,28986794,Trimethoprim and combinations,201912,120297.475,4113224.4545,4471102.501790126,15424.62,415.01
6893,UT,3203383,Aminoglycosides,201901,160.1167,5762.1734,722.3157481512,22.55,5.0
6894,UT,3203383,Aminoglycosides,201902,167.7665,5213.5718,526.51552489,16.44,5.24
6895,UT,3203383,Aminoglycosides,201903,146.3541,3638.0471000000002,386.8900861,12.08,4.57
6896,UT,3203383,Aminoglycosides,201904,187.6357,5716.0194,623.4199261657001,19.46,5.86
6897,UT,3203383,Aminoglycosides,201905,170.3303,5086.3737,604.38802966,18.87,5.32
6898,UT,3203383,Aminoglycosides,201906,148.9091,3661.6406,380.75044557,11.89,4.65
6899,UT,3203383,Aminoglycosides,201907,164.4681,4810.542100000001,589.2528998500001,18.39,5.13
6900,UT,3203383,Aminoglycosides,201908,200.2526,5263.1686,567.85289778,17.73,6.25
6901,UT,3203383,Aminoglycosides,201909,146.94830000000002,4727.627,536.31445972604,16.74,4.59
6902,UT,3203383,Aminoglycosides,201910,186.9523,6252.0326,849.2702088599999,26.51,5.84
6903,UT,3203383,Aminoglycosides,201911,183.4037,5267.8205,652.9011946,20.38,5.73
6904,UT,3203383,Aminoglycosides,201912,195.4649,6491.2477,797.9838375884,24.91,6.1
6905,UT,3203383,Broad-spectrum Penicillins,201901,82301.3394,5666479.225500001,810664.718807171,25306.52,2569.2
6906,UT,3203383,Broad-spectrum Penicillins,201902,75950.6054,5416247.2117,750495.6627157341,23428.22,2370.95
6907,UT,3203383,Broad-spectrum Penicillins,201903,76141.6946,5115189.0952,752527.16359,23491.64,2376.92
6908,UT,3203383,Broad-spectrum Penicillins,201904,66148.8215,4127133.7727,648150.3327333333,20233.31,2064.97
6909,UT,3203383,Broad-spectrum Penicillins,201905,63709.748700000004,3873353.3497,626605.2260007194,19560.73,1988.83
6910,UT,3203383,Broad-spectrum Penicillins,201906,51024.8752,2702866.4351,499331.0398616667,15587.62,1592.84
6911,UT,3203383,Broad-spectrum Penicillins,201907,48008.0625,2377587.7389,463903.43693333335,14481.67,1498.67
6912,UT,3203383,Broad-spectrum Penicillins,201908,49199.06,2486008.1983,475273.8600295448,14836.62,1535.85
6913,UT,3203383,Broad-spectrum Penicillins,201909,52498.077600000004,2887757.7861,513677.2272833333,16035.46,1638.83
6914,UT,3203383,Broad-spectrum Penicillins,201910,59326.9496,3260889.5307,583153.7192333296,18204.31,1852.01
6915,UT,3203383,Broad-spectrum Penicillins,201911,60027.7168,3681802.5293,588789.8946115491,18380.25,1873.89
6916,UT,3203383,Broad-spectrum Penicillins,201912,74735.3119,4837435.0301,731409.9701237777,22832.42,2333.01
6917,UT,3203383,Carbapenems,201901,8.8243,72.8444,40.4709,1.26,0.28
6918,UT,3203383,Carbapenems,201902,2.0751999999999997,169.1296,36.5216,1.14,0.06
6919,UT,3203383,Carbapenems,201903,5.677,62.325,43.575,1.36,0.18
6920,UT,3203383,Carbapenems,201906,3.4829,56.2856,23.343133333333334,0.73,0.11
6921,UT,3203383,Carbapenems,201907,14.6786,94.44720000000001,77.94728333333333,2.43,0.46
6922,UT,3203383,Carbapenems,201908,1.0112,10.112,10.112,0.32,0.03
6923,UT,3203383,Carbapenems,201909,2.9935,17.1036,17.1036,0.53,0.09
6924,UT,3203383,Carbapenems,201910,2.1166,21.816200000000002,21.816200000000002,0.68,0.07
6925,UT,3203383,Carbapenems,201911,2.979,62.559,20.853,0.65,0.09
6926,UT,3203383,Carbapenems,201912,3.8788,38.949600000000004,22.316533333333332,0.7,0.12
6927,UT,3203383,Cephalosporins,201901,33782.6869,1445626.8367,269804.8294446072,8422.5,1054.59
6928,UT,3203383,Cephalosporins,201902,31392.7337,1357872.177,249555.22250150001,7790.36,979.99
6929,UT,3203383,Cephalosporins,201903,32810.0954,1410541.0687,257228.9651006,8029.92,1024.23
6930,UT,3203383,Cephalosporins,201904,31057.2023,1312641.7879,242891.77436592,7582.35,969.51
6931,UT,3203383,Cephalosporins,201905,31282.994,1326284.8342,241976.0691943462,7553.77,976.56
6932,UT,3203383,Cephalosporins,201906,27283.2069,1127188.2966,208994.26525276,6524.17,851.7
6933,UT,3203383,Cephalosporins,201907,28646.1889,1158343.1373,218939.62177688,6834.64,894.25
6934,UT,3203383,Cephalosporins,201908,29238.7206,1177269.1421,223764.04116700002,6985.24,912.75
6935,UT,3203383,Cephalosporins,201909,28222.1977,1136411.108,218519.50156241,6821.52,881.01
6936,UT,3203383,Cephalosporins,201910,29850.8392,1161375.7723,231565.02977394,7228.77,931.85
6937,UT,3203383,Cephalosporins,201911,28754.5211,1146070.1597,221662.95732774597,6919.65,897.63
6938,UT,3203383,Cephalosporins,201912,33093.5449,1338241.5741,256281.12942834,8000.33,1033.08
6939,UT,3203383,Glycopeptides,201901,263.2629,14246.2738,1184.2765821935789,36.97,8.22
6940,UT,3203383,Glycopeptides,201902,220.8595,11692.608400000001,1576.1295446751276,49.2,6.89
6941,UT,3203383,Glycopeptides,201903,222.8165,10626.0685,1484.4567567998195,46.34,6.96
6942,UT,3203383,Glycopeptides,201904,297.5906,20995.6431,1196.329357728238,37.35,9.29
6943,UT,3203383,Glycopeptides,201905,301.9225,14922.7956,1284.651413388993,40.1,9.43
6944,UT,3203383,Glycopeptides,201906,267.161,14713.3244,1508.4599261189003,47.09,8.34
6945,UT,3203383,Glycopeptides,201907,233.212,11271.1241,899.1631068137053,28.07,7.28
6946,UT,3203383,Glycopeptides,201908,316.4613,17736.361100000002,1398.3666884215288,43.65,9.88
6947,UT,3203383,Glycopeptides,201909,285.8979,16769.1842,1221.8258385096756,38.14,8.92
6948,UT,3203383,Glycopeptides,201910,324.9596,20400.1391,1252.1914955681855,39.09,10.14
6949,UT,3203383,Glycopeptides,201911,292.3062,15330.2042,1159.7642379885813,36.2,9.12
6950,UT,3203383,Glycopeptides,201912,306.2146,15883.481099999999,1087.390300829565,33.95,9.56
6951,UT,3203383,Macrolides,201901,36728.0954,474451.0055,218466.5536541,6819.87,1146.54
6952,UT,3203383,Macrolides,201902,33480.9343,442236.9734,199649.1234031,6232.45,1045.17
6953,UT,3203383,Macrolides,201903,32025.4345,444753.6823,195848.7988965,6113.81,999.74
6954,UT,3203383,Macrolides,201904,28688.9968,410795.3281,175267.6996955,5471.33,895.58
6955,UT,3203383,Macrolides,201905,27964.5972,400583.2566,171869.834566719,5365.26,872.97
6956,UT,3203383,Macrolides,201906,22893.0464,339377.0688,144667.2801386,4516.08,714.65
6957,UT,3203383,Macrolides,201907,19617.0107,330859.0949,126011.78937548283,3933.71,612.38
6958,UT,3203383,Macrolides,201908,20548.3434,335674.04,133382.7123666,4163.81,641.46
6959,UT,3203383,Macrolides,201909,22621.336,337484.2807,142852.0045401,4459.41,706.17
6960,UT,3203383,Macrolides,201910,26370.080700000002,386002.9787,165523.91895170914,5167.16,823.19
6961,UT,3203383,Macrolides,201911,26439.5513,372993.3884,161468.3611095098,5040.56,825.36
6962,UT,3203383,Macrolides,201912,33244.8212,436532.2483,198233.0776322,6188.24,1037.8
6963,UT,3203383,Narrow-spectrum Penicillins,201901,2822.8055,100030.1775,19878.58095,620.55,88.12
6964,UT,3203383,Narrow-spectrum Penicillins,201902,2562.5275,85522.6584,17624.765375,550.19,79.99
6965,UT,3203383,Narrow-spectrum Penicillins,201903,2731.2808,93468.66100000001,19130.9588125,597.21,85.26
6966,UT,3203383,Narrow-spectrum Penicillins,201904,2541.4311,86547.2979,18018.3178125,562.48,79.34
6967,UT,3203383,Narrow-spectrum Penicillins,201905,2534.7711,86631.8955,17668.32395,551.55,79.13
6968,UT,3203383,Narrow-spectrum Penicillins,201906,2242.8677,77964.3927,15969.15345,498.51,70.02
6969,UT,3203383,Narrow-spectrum Penicillins,201907,2341.7874,80138.8793,16948.5347125,529.08,73.1
6970,UT,3203383,Narrow-spectrum Penicillins,201908,2248.6955,79885.9044,15950.4595375,497.93,70.2
6971,UT,3203383,Narrow-spectrum Penicillins,201909,2040.0446,75835.0613,14846.892412500001,463.48,63.68
6972,UT,3203383,Narrow-spectrum Penicillins,201910,2331.1106,82353.2396,16719.7046,521.94,72.77
6973,UT,3203383,Narrow-spectrum Penicillins,201911,2119.2305,74280.30010000001,15013.532000000001,468.68,66.16
6974,UT,3203383,Narrow-spectrum Penicillins,201912,2515.7081,88899.6735,17640.2883625,550.68,78.53
6975,UT,3203383,Others,201901,41.8266,5869.6908,306.8048812033974,9.58,1.31
6976,UT,3203383,Others,201902,35.7187,3480.277,343.8373792112478,10.73,1.12
6977,UT,3203383,Others,201903,42.9308,4626.6899,391.3675444538941,12.22,1.34
6978,UT,3203383,Others,201904,59.8967,5799.7309,525.1723335357914,16.39,1.87
6979,UT,3203383,Others,201905,68.3985,5055.8691,515.6675948439696,16.1,2.14
6980,UT,3203383,Others,201906,56.2834,5911.9628,544.0968383364584,16.99,1.76
6981,UT,3203383,Others,201907,55.1756,5888.7333,549.1050694830019,17.14,1.72
6982,UT,3203383,Others,201908,62.2159,5807.6925,570.0334612008727,17.79,1.94
6983,UT,3203383,Others,201909,53.030300000000004,5730.0756,498.07532028879876,15.55,1.66
6984,UT,3203383,Others,201910,55.5227,5227.8118,519.6678903477446,16.22,1.73
6985,UT,3203383,Others,201911,43.4693,3666.0224,339.0256179908052,10.58,1.36
6986,UT,3203383,Others,201912,52.335,6196.135,550.7484818985629,17.19,1.63
6987,UT,3203383,Oxazolidinones,201901,100.6185,2808.8318,1079.87780091412,33.71,3.14
6988,UT,3203383,Oxazolidinones,201902,101.2773,2480.3058,1157.78690043324,36.14,3.16
6989,UT,3203383,Oxazolidinones,201903,82.3408,1564.6049,802.84645,25.06,2.57
6990,UT,3203383,Oxazolidinones,201904,104.0425,2157.0154,1103.3318,34.44,3.25
6991,UT,3203383,Oxazolidinones,201905,93.1835,2060.6223,980.33540019402,30.6,2.91
6992,UT,3203383,Oxazolidinones,201906,112.4984,9182.2441,1273.60145128096,39.76,3.51
6993,UT,3203383,Oxazolidinones,201907,139.50300000000001,3686.3199,1433.7943512072,44.76,4.35
6994,UT,3203383,Oxazolidinones,201908,115.8302,2535.9949,1337.70395,41.76,3.62
6995,UT,3203383,Oxazolidinones,201909,81.7641,1790.1068,947.8876,29.59,2.55
6996,UT,3203383,Oxazolidinones,201910,97.756,2002.5307,1045.7303,32.64,3.05
6997,UT,3203383,Oxazolidinones,201911,107.3512,2340.281,1186.711,37.05,3.35
6998,UT,3203383,Oxazolidinones,201912,106.4569,2579.5161,1298.80205,40.54,3.32
6999,UT,3203383,Polymyxins,201910,1.002,10.02,3.339999666,0.1,0.03
7000,UT,3203383,Quinolones,201901,11633.1702,169070.0046,104396.46905,3258.94,363.15
7001,UT,3203383,Quinolones,201902,10008.0503,144854.3032,88098.39817500001,2750.17,312.42
7002,UT,3203383,Quinolones,201903,10809.37,156414.8463,96110.077875,3000.27,337.44
7003,UT,3203383,Quinolones,201904,10262.1795,150851.8322,89978.153075,2808.85,320.35
7004,UT,3203383,Quinolones,201905,10251.2631,151330.0655,88605.614575,2766.0,320.01
7005,UT,3203383,Quinolones,201906,9392.0139,137385.3397,80852.146485,2523.96,293.19
7006,UT,3203383,Quinolones,201907,9454.5903,139916.3229,81409.62955,2541.36,295.14
7007,UT,3203383,Quinolones,201908,10125.4043,152239.4078,87654.87641,2736.32,316.08
7008,UT,3203383,Quinolones,201909,9491.2181,139304.3704,80893.438445,2525.25,296.29
7009,UT,3203383,Quinolones,201910,10163.1321,147873.0675,88512.93784,2763.11,317.26
7010,UT,3203383,Quinolones,201911,9173.6287,134272.8068,79931.23725,2495.21,286.37
7011,UT,3203383,Quinolones,201912,9832.5929,144423.6012,87304.799285,2725.39,306.94
7012,UT,3203383,Tetracyclines,201901,21126.9894,752485.9659,566874.7166171448,17696.13,659.52
7013,UT,3203383,Tetracyclines,201902,19053.4441,668172.9863,501141.4473997513,15644.13,594.79
