,prescriber_st,POPESTIMATE2017,class,year_month,trx,qty,DDD,DDDper1000
1707,GA,10417031.0,Quinolones,201709,65261.0996,912380.581,536936.22936,51.54
1708,GA,10417031.0,Quinolones,201710,69991.9687,986834.2514,572410.19844,54.95
1709,GA,10417031.0,Quinolones,201711,71018.2996,969496.8526,588453.691635,56.49
1710,GA,10417031.0,Quinolones,201712,74473.2096,992999.437,624596.96133,59.96
1711,GA,10417031.0,Tetracyclines,201701,59550.6858,1708015.6138,1374933.8920425,131.99
1712,GA,10417031.0,Tetracyclines,201702,55544.803,1585646.6871,1285286.7112575,123.38
1713,GA,10417031.0,Tetracyclines,201703,61402.9781,1784019.4835,1437810.3883025,138.02
1714,GA,10417031.0,Tetracyclines,201704,51851.3952,1533090.2241,1222333.0511825,117.34
1715,GA,10417031.0,Tetracyclines,201705,57585.2346,1680406.4615,1345710.178205,129.18
1716,GA,10417031.0,Tetracyclines,201706,54596.0717,1626785.3138000001,1291145.12756,123.95
1717,GA,10417031.0,Tetracyclines,201707,49876.5951,1501029.5851,1182267.980905,113.49
1718,GA,10417031.0,Tetracyclines,201708,55724.7742,1678337.424,1322475.275905,126.95
1719,GA,10417031.0,Tetracyclines,201709,50652.2929,1504037.3701,1197763.540605,114.98
1720,GA,10417031.0,Tetracyclines,201710,55659.9606,1661759.8292,1321502.1697075,126.86
1721,GA,10417031.0,Tetracyclines,201711,58100.3674,1680323.533,1357112.1160375,130.28
1722,GA,10417031.0,Tetracyclines,201712,61675.3856,1739898.2875,1414724.611215,135.81
1723,GA,10417031.0,Trimethoprim and combinations,201701,60967.9612,2037054.8848,2267893.740961418,217.71
1724,GA,10417031.0,Trimethoprim and combinations,201702,56421.3459,1941107.6363000001,2106708.9532864825,202.24
1725,GA,10417031.0,Trimethoprim and combinations,201703,63158.1128,2135298.2301000003,2340301.9572900087,224.66
1726,GA,10417031.0,Trimethoprim and combinations,201704,56356.1069,1888187.4677,2082067.5925225238,199.87
1727,GA,10417031.0,Trimethoprim and combinations,201705,63366.8149,2164701.2187,2324508.553257775,223.15
1728,GA,10417031.0,Trimethoprim and combinations,201706,62883.4239,2117262.3168,2314434.479416375,222.18
1729,GA,10417031.0,Trimethoprim and combinations,201707,61913.5615,2111591.5663,2277472.7387876078,218.63
1730,GA,10417031.0,Trimethoprim and combinations,201708,67186.0079,2351340.3881,2469832.049273781,237.1
1731,GA,10417031.0,Trimethoprim and combinations,201709,58548.2351,2013012.2854,2140000.065715717,205.43
1732,GA,10417031.0,Trimethoprim and combinations,201710,62266.3175,2134088.0819,2277850.98039184,218.67
1733,GA,10417031.0,Trimethoprim and combinations,201711,58294.3007,1981618.0277,2132097.2174933665,204.67
1734,GA,10417031.0,Trimethoprim and combinations,201712,55941.2638,1839838.4059000001,2050687.8832167515,196.86
1735,HI,1425763.0,Aminoglycosides,201701,38.4914,1236.2463,161.90863,0.11
1736,HI,1425763.0,Aminoglycosides,201702,40.9008,891.9138,108.2627844,0.08
1737,HI,1425763.0,Aminoglycosides,201703,54.4499,1113.0702,117.99679612,0.08
1738,HI,1425763.0,Aminoglycosides,201704,43.224199999999996,943.3128,94.45823492000001,0.07
1739,HI,1425763.0,Aminoglycosides,201705,46.8933,1040.6287,153.54229,0.11
1740,HI,1425763.0,Aminoglycosides,201706,57.7152,1839.6669,240.738469,0.17
1741,HI,1425763.0,Aminoglycosides,201707,39.2534,452.9618,45.77701976,0.03
1742,HI,1425763.0,Aminoglycosides,201708,55.5645,1502.9257,159.15703000000002,0.11
1743,HI,1425763.0,Aminoglycosides,201709,52.4602,1558.9015,168.00402854,0.12
1744,HI,1425763.0,Aminoglycosides,201710,60.7343,913.3043,98.93556620000001,0.07
1745,HI,1425763.0,Aminoglycosides,201711,56.9861,549.7604,69.96952251,0.05
1746,HI,1425763.0,Aminoglycosides,201712,42.7176,633.7543,63.37543000000001,0.04
1747,HI,1425763.0,Broad-spectrum Penicillins,201701,23658.5707,1270878.3468000002,205453.4566,144.1
1748,HI,1425763.0,Broad-spectrum Penicillins,201702,22182.8793,1263545.7447,191928.3781,134.61
1749,HI,1425763.0,Broad-spectrum Penicillins,201703,24310.0441,1396317.7347,208909.61420583332,146.52
1750,HI,1425763.0,Broad-spectrum Penicillins,201704,20911.6042,1234907.2038,178756.855915,125.38
1751,HI,1425763.0,Broad-spectrum Penicillins,201705,21944.236100000002,1249728.8278,189101.78782,132.63
1752,HI,1425763.0,Broad-spectrum Penicillins,201706,19411.413,1027322.0031,166333.880275,116.66
1753,HI,1425763.0,Broad-spectrum Penicillins,201707,17174.3747,899065.4545000001,147324.99551166667,103.33
1754,HI,1425763.0,Broad-spectrum Penicillins,201708,18851.7211,990228.6995,160996.435795,112.92
1755,HI,1425763.0,Broad-spectrum Penicillins,201709,18975.9842,1072301.5654,161929.36181583334,113.57
1756,HI,1425763.0,Broad-spectrum Penicillins,201710,19252.527299999998,1069259.1533,164611.54460583333,115.46
1757,HI,1425763.0,Broad-spectrum Penicillins,201711,21679.4753,1268930.6652,185208.96686166667,129.9
1758,HI,1425763.0,Broad-spectrum Penicillins,201712,24328.7012,1441870.703,211802.586675,148.55
1759,HI,1425763.0,Carbapenems,201702,1.0521,3.1563,3.1563,0.0
1760,HI,1425763.0,Carbapenems,201704,0.9496,10.4456,10.4456,0.01
1761,HI,1425763.0,Carbapenems,201709,0.9374,23.435,7.811666666666666,0.01
1762,HI,1425763.0,Carbapenems,201712,0.9606,6.7242,1.1206999999999998,0.0
1763,HI,1425763.0,Cephalosporins,201701,9459.6768,409935.0946,71654.8504847,50.26
1764,HI,1425763.0,Cephalosporins,201702,8893.902900000001,382147.2733,67229.92677815999,47.15
1765,HI,1425763.0,Cephalosporins,201703,9817.064,438320.6014,73169.20493382,51.32
1766,HI,1425763.0,Cephalosporins,201704,8918.4798,406505.5286,66882.59988034,46.91
1767,HI,1425763.0,Cephalosporins,201705,9545.9279,440517.20530000003,70476.13036056,49.43
1768,HI,1425763.0,Cephalosporins,201706,8940.8756,408995.7169,65775.08450078,46.13
1769,HI,1425763.0,Cephalosporins,201707,8986.144900000001,422908.57200000004,64700.94059886,45.38
1770,HI,1425763.0,Cephalosporins,201708,9393.6203,430853.3256,67838.60075396,47.58
1771,HI,1425763.0,Cephalosporins,201709,8904.263700000001,401305.0517,64722.2494047,45.39
1772,HI,1425763.0,Cephalosporins,201710,9267.5009,416762.8631,68542.44785048,48.07
1773,HI,1425763.0,Cephalosporins,201711,9390.1523,412261.65709999995,69481.73669494,48.73
1774,HI,1425763.0,Cephalosporins,201712,9809.6602,410074.9052,73451.01464476,51.52
1775,HI,1425763.0,Glycopeptides,201701,37.9139,2023.5576999999998,249.91891875,0.18
1776,HI,1425763.0,Glycopeptides,201702,34.870400000000004,1674.2254,152.3184125,0.11
1777,HI,1425763.0,Glycopeptides,201703,41.039699999999996,1760.9723999999999,137.8386375,0.1
1778,HI,1425763.0,Glycopeptides,201704,16.224700000000002,791.9756,58.604474999999994,0.04
1779,HI,1425763.0,Glycopeptides,201705,32.3061,2017.5502000000001,153.426625,0.11
1780,HI,1425763.0,Glycopeptides,201706,26.7393,1523.0113999999999,125.5517625,0.09
1781,HI,1425763.0,Glycopeptides,201707,23.241,1555.4719,135.63255,0.1
1782,HI,1425763.0,Glycopeptides,201708,33.9875,2388.9866,178.4714375,0.13
1783,HI,1425763.0,Glycopeptides,201709,39.5457,2053.3213,156.45889375000002,0.11
1784,HI,1425763.0,Glycopeptides,201710,26.828200000000002,1521.1497,119.16051875,0.08
1785,HI,1425763.0,Glycopeptides,201711,40.3094,2250.6514,158.3821375,0.11
1786,HI,1425763.0,Glycopeptides,201712,34.1698,1872.4761,143.7195125,0.1
1787,HI,1425763.0,Macrolides,201701,23253.9904,349475.5725,138291.0129861,96.99
1788,HI,1425763.0,Macrolides,201702,19993.3758,311928.4695,120624.22230408347,84.6
1789,HI,1425763.0,Macrolides,201703,20639.2408,348761.6517,121959.80679441949,85.54
1790,HI,1425763.0,Macrolides,201704,16790.0291,293432.4644,101016.848019,70.85
1791,HI,1425763.0,Macrolides,201705,17915.706000000002,324444.9445,109560.3566352,76.84
1792,HI,1425763.0,Macrolides,201706,15417.6958,295678.3108,94027.50712851011,65.95
1793,HI,1425763.0,Macrolides,201707,12617.3147,279243.98470000003,79400.2619438,55.69
1794,HI,1425763.0,Macrolides,201708,13673.3462,289324.3868,86197.6870046,60.46
1795,HI,1425763.0,Macrolides,201709,14656.536300000002,283713.5383,89826.53609715,63.0
1796,HI,1425763.0,Macrolides,201710,15363.828,292247.377,94407.14093834508,66.22
1797,HI,1425763.0,Macrolides,201711,18312.4967,306746.82180000003,109090.20912,76.51
1798,HI,1425763.0,Macrolides,201712,23349.6398,345582.7634,135720.9361949,95.19
1799,HI,1425763.0,Narrow-spectrum Penicillins,201701,1700.9879,65225.9244,11941.4429,8.38
1800,HI,1425763.0,Narrow-spectrum Penicillins,201702,1622.8785,64124.854,11496.0393125,8.06
1801,HI,1425763.0,Narrow-spectrum Penicillins,201703,1959.5498,75958.2462,13464.046575,9.44
1802,HI,1425763.0,Narrow-spectrum Penicillins,201704,1722.7749,66884.4814,12049.1738875,8.45
1803,HI,1425763.0,Narrow-spectrum Penicillins,201705,1917.3885,71985.4471,13156.5916,9.23
1804,HI,1425763.0,Narrow-spectrum Penicillins,201706,1774.3895,71107.8392,12276.7358375,8.61
1805,HI,1425763.0,Narrow-spectrum Penicillins,201707,1651.0074,65648.5265,11622.155375,8.15
1806,HI,1425763.0,Narrow-spectrum Penicillins,201708,1713.7332000000001,67690.1021,11839.2655625,8.3
1807,HI,1425763.0,Narrow-spectrum Penicillins,201709,1551.1972,63734.3801,10989.547675,7.71
1808,HI,1425763.0,Narrow-spectrum Penicillins,201710,1617.6072000000001,63440.6653,11565.71675,8.11
1809,HI,1425763.0,Narrow-spectrum Penicillins,201711,1590.5342,66747.9417,11297.15545,7.92
1810,HI,1425763.0,Narrow-spectrum Penicillins,201712,1631.6863,65785.6385,11268.1592625,7.9
1811,HI,1425763.0,Others,201701,20.2424,5271.9072,260.63268997506003,0.18
1812,HI,1425763.0,Others,201702,15.415,2511.4925,176.62968371656,0.12
1813,HI,1425763.0,Others,201703,10.6085,1727.3972,122.87722874752001,0.09
1814,HI,1425763.0,Others,201704,23.2202,3096.7688000000003,223.46131985314,0.16
1815,HI,1425763.0,Others,201705,16.9643,2718.3295,181.0707133013,0.13
1816,HI,1425763.0,Others,201706,25.9451,15319.7928,271.2234228913,0.19
1817,HI,1425763.0,Others,201707,25.988599999999998,3544.1524,317.38425165322,0.22
1818,HI,1425763.0,Others,201708,18.5484,2797.498,270.6944594232,0.19
1819,HI,1425763.0,Others,201709,18.3479,2432.4038,176.0494111451,0.12
1820,HI,1425763.0,Others,201710,13.305,3370.7664,228.6341643115,0.16
1821,HI,1425763.0,Others,201711,18.713,5025.293,200.97800803114,0.14
1822,HI,1425763.0,Others,201712,15.6167,2284.6605999999997,166.62197215115998,0.12
1823,HI,1425763.0,Oxazolidinones,201701,32.2172,4032.7742000000003,417.1087044202,0.29
1824,HI,1425763.0,Oxazolidinones,201702,20.2336,653.4674,326.7337,0.23
1825,HI,1425763.0,Oxazolidinones,201703,27.5118,2658.245,371.47050265864,0.26
1826,HI,1425763.0,Oxazolidinones,201704,21.388,1376.3444,270.6537845656,0.19
1827,HI,1425763.0,Oxazolidinones,201705,43.3477,1815.2402,543.35545101322,0.38
1828,HI,1425763.0,Oxazolidinones,201706,32.5665,1264.8946,412.81580060588,0.29
1829,HI,1425763.0,Oxazolidinones,201707,34.447,2652.6361,389.24105258504,0.27
1830,HI,1425763.0,Oxazolidinones,201708,32.2722,1165.9736,446.58530037628,0.31
1831,HI,1425763.0,Oxazolidinones,201709,35.9675,2770.93,390.5671027532,0.27
1832,HI,1425763.0,Oxazolidinones,201710,31.035200000000003,2205.1127,380.52610199974004,0.27
1833,HI,1425763.0,Oxazolidinones,201711,26.0585,2284.0821,327.35130224742,0.23
1834,HI,1425763.0,Oxazolidinones,201712,24.214199999999998,1286.0701999999999,257.1176010646,0.18
1835,HI,1425763.0,Polymyxins,201702,1.1728,65.6768,65.6768,0.05
1836,HI,1425763.0,Quinolones,201701,8680.3532,115798.76729999999,69344.955475,48.64
1837,HI,1425763.0,Quinolones,201702,7758.465700000001,106069.5846,62864.8221,44.09
1838,HI,1425763.0,Quinolones,201703,8284.2021,115875.8265,68325.999875,47.92
1839,HI,1425763.0,Quinolones,201704,7201.5944,98566.5435,58061.112975000004,40.72
1840,HI,1425763.0,Quinolones,201705,7765.3211,108053.0879,62645.68845,43.94
1841,HI,1425763.0,Quinolones,201706,7267.4579,103083.2212,58310.861475000005,40.9
1842,HI,1425763.0,Quinolones,201707,6882.076,98112.97279999999,54836.284575,38.46
1843,HI,1425763.0,Quinolones,201708,7277.9057999999995,107092.8648,58970.045750000005,41.36
1844,HI,1425763.0,Quinolones,201709,7000.1938,100072.6692,56251.366375,39.45
1845,HI,1425763.0,Quinolones,201710,7083.9212,101578.6767,57756.52055,40.51
1846,HI,1425763.0,Quinolones,201711,7010.6029,98811.9483,56863.18211,39.88
1847,HI,1425763.0,Quinolones,201712,7488.3473,103134.216,60764.67927,42.62
1848,HI,1425763.0,Tetracyclines,201701,5903.1643,187174.9424,143216.04135,100.45
1849,HI,1425763.0,Tetracyclines,201702,5012.9445,155413.4359,120958.17985,84.84
1850,HI,1425763.0,Tetracyclines,201703,5683.2772,183857.1594,141953.91324,99.56
1851,HI,1425763.0,Tetracyclines,201704,5065.0803,167309.4329,127230.71857499999,89.24
1852,HI,1425763.0,Tetracyclines,201705,5562.5966,186487.9992,143371.68468500001,100.56
1853,HI,1425763.0,Tetracyclines,201706,5393.0563,180686.7317,141172.8207325,99.02
1854,HI,1425763.0,Tetracyclines,201707,5252.04,176659.5796,136183.081845,95.52
1855,HI,1425763.0,Tetracyclines,201708,5335.1328,188655.9508,142690.53933250002,100.08
1856,HI,1425763.0,Tetracyclines,201709,5074.7788,171681.9953,133093.80165500002,93.35
1857,HI,1425763.0,Tetracyclines,201710,5414.2106,182543.9418,142997.5174,100.3
1858,HI,1425763.0,Tetracyclines,201711,5632.32,191496.6354,149328.753745,104.74
1859,HI,1425763.0,Tetracyclines,201712,6037.8443,204160.849,161297.2510475,113.13
1860,HI,1425763.0,Trimethoprim and combinations,201701,5025.6079,158658.1428,179342.20623725504,125.79
1861,HI,1425763.0,Trimethoprim and combinations,201702,4459.7376,141568.7372,157718.2294589816,110.62
1862,HI,1425763.0,Trimethoprim and combinations,201703,5158.3615,168389.1031,182288.04384508778,127.85
1863,HI,1425763.0,Trimethoprim and combinations,201704,4729.8475,157511.165,168716.756023,118.33
1864,HI,1425763.0,Trimethoprim and combinations,201705,5230.4547,171684.5441,181620.552558,127.38
1865,HI,1425763.0,Trimethoprim and combinations,201706,5158.4108,179068.8842,184345.66398980087,129.3
1866,HI,1425763.0,Trimethoprim and combinations,201707,5357.2661,185983.9435,190368.49032746715,133.52
1867,HI,1425763.0,Trimethoprim and combinations,201708,5451.8297,189608.549,192148.204195,134.77
1868,HI,1425763.0,Trimethoprim and combinations,201709,5088.3546,171431.9948,177547.72876131025,124.53
1869,HI,1425763.0,Trimethoprim and combinations,201710,5344.309700000001,176950.46790000002,190868.5212453872,133.87
1870,HI,1425763.0,Trimethoprim and combinations,201711,5081.541,162101.0559,181206.01955553758,127.09
1871,HI,1425763.0,Trimethoprim and combinations,201712,4879.7356,151719.0631,175707.66433280002,123.24
1872,IA,3143734.0,Aminoglycosides,201701,163.7714,7564.7137,1118.45402374728,0.36
1873,IA,3143734.0,Aminoglycosides,201702,137.9992,7677.2839,1288.03727397232,0.41
1874,IA,3143734.0,Aminoglycosides,201703,155.96,6974.4662,1124.91897286,0.36
1875,IA,3143734.0,Aminoglycosides,201704,144.5139,9654.1092,1563.1714641655199,0.5
1876,IA,3143734.0,Aminoglycosides,201705,135.3058,5387.1113000000005,892.3132757275199,0.28
1877,IA,3143734.0,Aminoglycosides,201706,141.4215,6741.6218,1093.30133747488,0.35
1878,IA,3143734.0,Aminoglycosides,201707,137.9433,6237.8204,1062.61834535,0.34
1879,IA,3143734.0,Aminoglycosides,201708,129.9943,7656.4626,1289.75128736,0.41
1880,IA,3143734.0,Aminoglycosides,201709,141.2823,9646.7377,1552.83088807,0.49
1881,IA,3143734.0,Aminoglycosides,201710,173.6384,9100.2598,1507.18955355,0.48
1882,IA,3143734.0,Aminoglycosides,201711,134.0371,7077.7786,1192.80329217,0.38
1883,IA,3143734.0,Aminoglycosides,201712,122.2737,8182.209,1398.62000887,0.44
1884,IA,3143734.0,Broad-spectrum Penicillins,201701,93620.5358,5776517.8093,861065.4402266666,273.9
1885,IA,3143734.0,Broad-spectrum Penicillins,201702,91037.6468,6107159.0111,837885.0474658334,266.53
1886,IA,3143734.0,Broad-spectrum Penicillins,201703,87263.4797,5479200.3084,794044.3002391667,252.58
1887,IA,3143734.0,Broad-spectrum Penicillins,201704,73028.543,4544127.6397,652584.5414859204,207.58
1888,IA,3143734.0,Broad-spectrum Penicillins,201705,70548.7142,4130032.5941,627012.3920783333,199.45
1889,IA,3143734.0,Broad-spectrum Penicillins,201706,57110.1798,3044795.5178,504995.20370750356,160.64
1890,IA,3143734.0,Broad-spectrum Penicillins,201707,49910.5455,2608628.6028,439170.60109,139.7
1891,IA,3143734.0,Broad-spectrum Penicillins,201708,54544.3236,2762596.5223,476715.57802333334,151.64
1892,IA,3143734.0,Broad-spectrum Penicillins,201709,63771.6189,3542856.0438,570695.4938408333,181.53
1893,IA,3143734.0,Broad-spectrum Penicillins,201710,69079.874,3963980.7883,612691.7704516667,194.89
1894,IA,3143734.0,Broad-spectrum Penicillins,201711,76836.3873,4552512.6055,694099.9254233333,220.79
1895,IA,3143734.0,Broad-spectrum Penicillins,201712,84161.1431,5113120.2916,774305.9542533334,246.3
1896,IA,3143734.0,Carbapenems,201701,1.2504,8.7528,8.7528,0.0
1897,IA,3143734.0,Carbapenems,201702,4.8542,50.3929,50.3929,0.02
1898,IA,3143734.0,Carbapenems,201704,2.3542,24.409,24.409,0.01
1899,IA,3143734.0,Carbapenems,201706,1.03,6.18,6.18,0.0
1900,IA,3143734.0,Carbapenems,201707,3.9139,44.8587,19.7987,0.01
1901,IA,3143734.0,Carbapenems,201708,7.0232,28.4989,28.4989,0.01
1902,IA,3143734.0,Carbapenems,201709,2.2892,9.1334,9.1334,0.0
1903,IA,3143734.0,Carbapenems,201710,1.3504,9.4528,9.4528,0.0
1904,IA,3143734.0,Carbapenems,201711,2.1954000000000002,15.0318,15.0318,0.0
1905,IA,3143734.0,Cephalosporins,201701,46699.616500000004,2072229.2624000001,367579.14455856,116.92
1906,IA,3143734.0,Cephalosporins,201702,45357.9755,2090882.7599,347967.49974644,110.69
1907,IA,3143734.0,Cephalosporins,201703,46246.8326,2147535.7013,349041.3049177407,111.03
1908,IA,3143734.0,Cephalosporins,201704,39753.1084,1808537.4033,294546.51750326,93.69
1909,IA,3143734.0,Cephalosporins,201705,40856.1007,1830270.8321,298520.31096686,94.96
1910,IA,3143734.0,Cephalosporins,201706,37033.8803,1620963.612,263982.35820034,83.97
1911,IA,3143734.0,Cephalosporins,201707,35919.2516,1553370.1571,253237.51262122,80.55
1912,IA,3143734.0,Cephalosporins,201708,37077.0869,1625482.4507,265345.73854898,84.4
1913,IA,3143734.0,Cephalosporins,201709,38986.9914,1710628.3404,286909.75652632,91.26
1914,IA,3143734.0,Cephalosporins,201710,40521.4753,1770055.4337,295206.22241926,93.9
1915,IA,3143734.0,Cephalosporins,201711,41684.3695,1836028.0760000001,312255.10003344,99.33
1916,IA,3143734.0,Cephalosporins,201712,44450.6082,1973326.2981,339055.07836578,107.85
1917,IA,3143734.0,Glycopeptides,201701,235.59629999999999,11186.8436,921.6195625,0.29
1918,IA,3143734.0,Glycopeptides,201702,221.2351,10673.8235,768.97891875,0.24
1919,IA,3143734.0,Glycopeptides,201703,267.8791,12703.4308,1504.9467625,0.48
1920,IA,3143734.0,Glycopeptides,201704,263.3043,13244.6027,1473.06534375,0.47
1921,IA,3143734.0,Glycopeptides,201705,257.7364,13347.633,2081.2471875,0.66
1922,IA,3143734.0,Glycopeptides,201706,249.03810000000001,12708.3422,838.2012125,0.27
1923,IA,3143734.0,Glycopeptides,201707,267.9522,12240.9813,891.395275,0.28
1924,IA,3143734.0,Glycopeptides,201708,291.5729,15235.9123,922.11288125,0.29
1925,IA,3143734.0,Glycopeptides,201709,244.869,12279.7794,1123.1878125,0.36
1926,IA,3143734.0,Glycopeptides,201710,283.1377,14106.4633,1004.5835000000001,0.32
1927,IA,3143734.0,Glycopeptides,201711,222.9584,10744.7678,738.60523125,0.23
1928,IA,3143734.0,Glycopeptides,201712,285.3657,13542.037,1037.80374375,0.33
1929,IA,3143734.0,Lipopeptides,201708,8.8069,15.6802,28.0003526628,0.01
1930,IA,3143734.0,Macrolides,201701,68901.5538,935212.0204,393332.376748,125.12
1931,IA,3143734.0,Macrolides,201702,64733.2353,910600.772,366004.2438409617,116.42
1932,IA,3143734.0,Macrolides,201703,58489.4288,862850.3447,334859.26843779505,106.52
1933,IA,3143734.0,Macrolides,201704,47191.7832,724724.2336,271220.08276869997,86.27
1934,IA,3143734.0,Macrolides,201705,43815.419499999996,698100.8484,253128.2342451966,80.52
1935,IA,3143734.0,Macrolides,201706,34583.239,602430.6326,207178.13588365,65.9
1936,IA,3143734.0,Macrolides,201707,29120.6663,534567.928,177890.09297305,56.59
1937,IA,3143734.0,Macrolides,201708,34025.2685,592786.0559,206899.6629394,65.81
1938,IA,3143734.0,Macrolides,201709,43277.5697,671519.5359,249806.59875312712,79.46
1939,IA,3143734.0,Macrolides,201710,47229.6639,724579.2526,269453.5590885958,85.71
1940,IA,3143734.0,Macrolides,201711,53820.9862,785713.0962,303741.85950657935,96.62
1941,IA,3143734.0,Macrolides,201712,61303.8596,862170.2491,348598.09890788945,110.89
1942,IA,3143734.0,Monobactams,201702,3.1536,41.989,10.49725,0.0
1943,IA,3143734.0,Monobactams,201705,3.4815,55.734,27.867,0.01
1944,IA,3143734.0,Monobactams,201706,2.9167,61.2507,30.62535,0.01
1945,IA,3143734.0,Narrow-spectrum Penicillins,201701,6135.6804,238974.2756,44508.5621,14.16
1946,IA,3143734.0,Narrow-spectrum Penicillins,201702,5892.5962,236607.44,42636.9342375,13.56
1947,IA,3143734.0,Narrow-spectrum Penicillins,201703,6189.0057,245380.1389,45278.928425,14.4
1948,IA,3143734.0,Narrow-spectrum Penicillins,201704,5575.074,218897.0607,40894.0962,13.01
1949,IA,3143734.0,Narrow-spectrum Penicillins,201705,5705.1697,225757.7158,41969.9137125,13.35
1950,IA,3143734.0,Narrow-spectrum Penicillins,201706,5281.2731,204911.0653,39204.7629,12.47
1951,IA,3143734.0,Narrow-spectrum Penicillins,201707,4816.3083,188485.3909,35974.1245875,11.44
1952,IA,3143734.0,Narrow-spectrum Penicillins,201708,5198.5505,206309.1119,39397.0929375,12.53
1953,IA,3143734.0,Narrow-spectrum Penicillins,201709,5009.0176,198070.0314,37618.3419625,11.97
1954,IA,3143734.0,Narrow-spectrum Penicillins,201710,5064.1123,206207.0291,37694.1561,11.99
1955,IA,3143734.0,Narrow-spectrum Penicillins,201711,5069.5355,203720.551,38122.5080125,12.13
1956,IA,3143734.0,Narrow-spectrum Penicillins,201712,5316.3869,216537.1314,39042.6350625,12.42
1957,IA,3143734.0,Others,201701,35.3232,3704.4773,281.39211439028,0.09
1958,IA,3143734.0,Others,201702,38.2976,3766.2768,305.83569948636,0.1
1959,IA,3143734.0,Others,201703,42.976,3888.0598999999997,295.45863807622,0.09
1960,IA,3143734.0,Others,201704,72.41590000000001,6460.4753,617.67774852112,0.2
1961,IA,3143734.0,Others,201705,39.9125,5080.6947,374.40501261170004,0.12
1962,IA,3143734.0,Others,201706,54.4623,5965.35,420.15175882153,0.13
1963,IA,3143734.0,Others,201707,50.8375,3874.0448,292.66981305078,0.09
1964,IA,3143734.0,Others,201708,97.87349999999999,6600.4898,572.14449154504,0.18
1965,IA,3143734.0,Others,201709,60.422399999999996,5685.5874,446.96486941332,0.14
1966,IA,3143734.0,Others,201710,65.9644,8535.1945,603.0912513404601,0.19
1967,IA,3143734.0,Others,201711,68.1806,9998.2014,705.835600870556,0.22
1968,IA,3143734.0,Others,201712,39.4157,5883.1323,414.99398159152804,0.13
1969,IA,3143734.0,Oxazolidinones,201701,74.0825,2720.0384,726.48520174768,0.23
1970,IA,3143734.0,Oxazolidinones,201702,57.3731,2227.0773,542.33140116498,0.17
1971,IA,3143734.0,Oxazolidinones,201703,81.4361,4626.1731,719.95015441956,0.23
1972,IA,3143734.0,Oxazolidinones,201704,73.7436,2260.9013999999997,741.54320108838,0.24
1973,IA,3143734.0,Oxazolidinones,201705,67.5866,2494.3916,687.88960157188,0.22
1974,IA,3143734.0,Oxazolidinones,201706,80.5687,3525.7432,797.0139026762,0.25
1975,IA,3143734.0,Oxazolidinones,201707,69.2027,2575.8394,723.12295155806,0.23
1976,IA,3143734.0,Oxazolidinones,201708,66.3011,2354.6347,632.9148515018,0.2
1977,IA,3143734.0,Oxazolidinones,201709,81.6699,2690.1522999999997,913.87340123456,0.29
1978,IA,3143734.0,Oxazolidinones,201710,60.7142,1661.3044,751.51120021832,0.24
1979,IA,3143734.0,Oxazolidinones,201711,87.7328,2639.4248,875.76880134136,0.28
1980,IA,3143734.0,Oxazolidinones,201712,97.4336,4075.5172,854.54840329192,0.27
1981,IA,3143734.0,Polymyxins,201701,0.9381,45.0288,45.0288,0.01
1982,IA,3143734.0,Polymyxins,201704,1.3723,41.169,41.169,0.01
1983,IA,3143734.0,Quinolones,201701,26935.9392,331156.6288,225672.52925,71.78
1984,IA,3143734.0,Quinolones,201702,24487.0995,297898.6983,203072.64662,64.6
1985,IA,3143734.0,Quinolones,201703,24389.4288,304307.6094,200834.106655,63.88
1986,IA,3143734.0,Quinolones,201704,20531.6859,257695.67250000002,166532.6776,52.97
1987,IA,3143734.0,Quinolones,201705,20974.3098,267032.0412,168046.685785,53.45
1988,IA,3143734.0,Quinolones,201706,19731.2923,258723.2845,157218.480285,50.01
1989,IA,3143734.0,Quinolones,201707,18638.4093,246771.0467,145731.684135,46.36
1990,IA,3143734.0,Quinolones,201708,20255.0723,270079.34500000003,160754.09828,51.13
1991,IA,3143734.0,Quinolones,201709,20053.8899,261344.2588,161619.01855,51.41
1992,IA,3143734.0,Quinolones,201710,21178.6335,273454.0318,170880.641725,54.36
1993,IA,3143734.0,Quinolones,201711,20685.7677,261314.7767,168733.50487,53.67
1994,IA,3143734.0,Quinolones,201712,21672.5314,268126.6561,177408.695095,56.43
1995,IA,3143734.0,Tetracyclines,201701,23888.8075,795849.1306,602001.585035,191.49
1996,IA,3143734.0,Tetracyclines,201702,22019.1209,745437.4269,560316.002505,178.23
1997,IA,3143734.0,Tetracyclines,201703,22601.0289,792437.67,585007.5593900001,186.09
1998,IA,3143734.0,Tetracyclines,201704,20358.0951,715968.8089,528081.00283,167.98
1999,IA,3143734.0,Tetracyclines,201705,21212.025700000002,755897.6493,553819.8322075,176.17
2000,IA,3143734.0,Tetracyclines,201706,19269.9266,705011.8844,504022.068,160.33
2001,IA,3143734.0,Tetracyclines,201707,17388.0437,647159.7222,464181.352355,147.65
2002,IA,3143734.0,Tetracyclines,201708,18938.5983,732646.7165,519236.840515,165.17
2003,IA,3143734.0,Tetracyclines,201709,19190.3786,690933.3044,506972.323785,161.26
2004,IA,3143734.0,Tetracyclines,201710,20756.1658,737491.2377,546741.30877,173.91
2005,IA,3143734.0,Tetracyclines,201711,22198.3986,770560.7837,579298.146845,184.27
